name,value,date
Xinjiang,76,2020/4/3
Xinjiang,76,2020/4/4
Xinjiang,76,2020/4/5
Xinjiang,76,2020/4/6
Xinjiang,76,2020/4/7
Xinjiang,76,2020/4/8
Xinjiang,76,2020/4/9
Xinjiang,76,2020/4/10
Xinjiang,76,2020/4/11
Xinjiang,76,2020/4/12
Xinjiang,76,2020/4/13
Xinjiang,76,2020/4/14
Xinjiang,76,2020/4/15
Xinjiang,76,2020/4/16
Xinjiang,76,2020/4/17
Xinjiang,76,2020/4/18
Xinjiang,76,2020/4/19
Xinjiang,76,2020/4/20
Xinjiang,76,2020/4/21
Yunnan,1,2020/1/22
Yunnan,2,2020/1/23
Yunnan,5,2020/1/24
Yunnan,11,2020/1/25
Yunnan,16,2020/1/26
Yunnan,26,2020/1/27
Yunnan,44,2020/1/28
Yunnan,55,2020/1/29
Yunnan,70,2020/1/30
Yunnan,83,2020/1/31
Yunnan,93,2020/2/1
Yunnan,105,2020/2/2
Yunnan,117,2020/2/3
Yunnan,122,2020/2/4
Yunnan,128,2020/2/5
Yunnan,133,2020/2/6
Yunnan,138,2020/2/7
Yunnan,138,2020/2/8
Yunnan,141,2020/2/9
Yunnan,149,2020/2/10
Yunnan,153,2020/2/11
Yunnan,154,2020/2/12
Yunnan,156,2020/2/13
Yunnan,162,2020/2/14
Yunnan,168,2020/2/15
Yunnan,171,2020/2/16
Yunnan,171,2020/2/17
Yunnan,172,2020/2/18
Yunnan,172,2020/2/19
Yunnan,174,2020/2/20
Yunnan,174,2020/2/21
Yunnan,174,2020/2/22
Yunnan,174,2020/2/23
Yunnan,174,2020/2/24
Yunnan,174,2020/2/25
Yunnan,174,2020/2/26
Yunnan,174,2020/2/27
Yunnan,174,2020/2/28
Yunnan,174,2020/2/29
Yunnan,174,2020/3/1
Yunnan,174,2020/3/2
Yunnan,174,2020/3/3
Yunnan,174,2020/3/4
Yunnan,174,2020/3/5
Yunnan,174,2020/3/6
Yunnan,174,2020/3/7
Yunnan,174,2020/3/8
Yunnan,174,2020/3/9
Yunnan,174,2020/3/10
Yunnan,174,2020/3/11
Yunnan,174,2020/3/12
Yunnan,174,2020/3/13
Yunnan,174,2020/3/14
Yunnan,174,2020/3/15
Yunnan,176,2020/3/16
Yunnan,176,2020/3/17
Yunnan,176,2020/3/18
Yunnan,176,2020/3/19
Yunnan,176,2020/3/20
Yunnan,176,2020/3/21
Yunnan,176,2020/3/22
Yunnan,176,2020/3/23
Yunnan,176,2020/3/24
Yunnan,176,2020/3/25
Yunnan,178,2020/3/26
Yunnan,180,2020/3/27
Yunnan,180,2020/3/28
Yunnan,180,2020/3/29
Yunnan,180,2020/3/30
Yunnan,182,2020/3/31
Yunnan,182,2020/4/1
Yunnan,183,2020/4/2
Yunnan,184,2020/4/3
Yunnan,184,2020/4/4
Yunnan,184,2020/4/5
Yunnan,184,2020/4/6
Yunnan,184,2020/4/7
Yunnan,184,2020/4/8
Yunnan,184,2020/4/9
Yunnan,184,2020/4/10
Yunnan,184,2020/4/11
Yunnan,184,2020/4/12
Yunnan,184,2020/4/13
Yunnan,184,2020/4/14
Yunnan,184,2020/4/15
Yunnan,184,2020/4/16
Yunnan,184,2020/4/17
Yunnan,184,2020/4/18
Yunnan,184,2020/4/19
Yunnan,184,2020/4/20
Yunnan,184,2020/4/21
Zhejiang,10,2020/1/22
Zhejiang,27,2020/1/23
Zhejiang,43,2020/1/24
Zhejiang,62,2020/1/25
Zhejiang,104,2020/1/26
Zhejiang,128,2020/1/27
Zhejiang,173,2020/1/28
Zhejiang,296,2020/1/29
Zhejiang,428,2020/1/30
Zhejiang,538,2020/1/31
Zhejiang,599,2020/2/1
Zhejiang,661,2020/2/2
Zhejiang,724,2020/2/3
Zhejiang,829,2020/2/4
Zhejiang,895,2020/2/5
Zhejiang,954,2020/2/6
Zhejiang,1006,2020/2/7
Zhejiang,1048,2020/2/8
Zhejiang,1075,2020/2/9
Zhejiang,1092,2020/2/10
Zhejiang,1117,2020/2/11
Zhejiang,1131,2020/2/12
Zhejiang,1145,2020/2/13
Zhejiang,1155,2020/2/14
Zhejiang,1162,2020/2/15
Zhejiang,1167,2020/2/16
Zhejiang,1171,2020/2/17
Zhejiang,1172,2020/2/18
Zhejiang,1174,2020/2/19
Zhejiang,1175,2020/2/20
Zhejiang,1203,2020/2/21
Zhejiang,1205,2020/2/22
Zhejiang,1205,2020/2/23
Zhejiang,1205,2020/2/24
Zhejiang,1205,2020/2/25
Zhejiang,1205,2020/2/26
Zhejiang,1205,2020/2/27
Zhejiang,1205,2020/2/28
Zhejiang,1205,2020/2/29
Zhejiang,1205,2020/3/1
Zhejiang,1206,2020/3/2
Zhejiang,1213,2020/3/3
Zhejiang,1213,2020/3/4
Zhejiang,1215,2020/3/5
Zhejiang,1215,2020/3/6
Zhejiang,1215,2020/3/7
Zhejiang,1215,2020/3/8
Zhejiang,1215,2020/3/9
Zhejiang,1215,2020/3/10
Zhejiang,1215,2020/3/11
Zhejiang,1215,2020/3/12
Zhejiang,1215,2020/3/13
Zhejiang,1227,2020/3/14
Zhejiang,1231,2020/3/15
Zhejiang,1231,2020/3/16
Zhejiang,1232,2020/3/17
Zhejiang,1232,2020/3/18
Zhejiang,1233,2020/3/19
Zhejiang,1234,2020/3/20
Zhejiang,1236,2020/3/21
Zhejiang,1238,2020/3/22
Zhejiang,1238,2020/3/23
Zhejiang,1240,2020/3/24
Zhejiang,1241,2020/3/25
Zhejiang,1243,2020/3/26
Zhejiang,1247,2020/3/27
Zhejiang,1251,2020/3/28
Zhejiang,1254,2020/3/29
Zhejiang,1255,2020/3/30
Zhejiang,1257,2020/3/31
Zhejiang,1257,2020/4/1
Zhejiang,1258,2020/4/2
Zhejiang,1260,2020/4/3
Zhejiang,1262,2020/4/4
Zhejiang,1263,2020/4/5
Zhejiang,1264,2020/4/6
Zhejiang,1265,2020/4/7
Zhejiang,1266,2020/4/8
Zhejiang,1267,2020/4/9
Zhejiang,1267,2020/4/10
Zhejiang,1267,2020/4/11
Zhejiang,1267,2020/4/12
Zhejiang,1267,2020/4/13
Zhejiang,1267,2020/4/14
Zhejiang,1268,2020/4/15
Zhejiang,1268,2020/4/16
Zhejiang,1268,2020/4/17
Zhejiang,1268,2020/4/18
Zhejiang,1268,2020/4/19
Zhejiang,1268,2020/4/20
Zhejiang,1268,2020/4/21
Taiwan,1,2020/1/22
Taiwan,1,2020/1/23
Taiwan,3,2020/1/24
Taiwan,3,2020/1/25
Taiwan,4,2020/1/26
Taiwan,5,2020/1/27
Taiwan,8,2020/1/28
Taiwan,8,2020/1/29
Taiwan,9,2020/1/30
Taiwan,10,2020/1/31
Taiwan,10,2020/2/1
Taiwan,10,2020/2/2
Taiwan,10,2020/2/3
Taiwan,11,2020/2/4
Taiwan,11,2020/2/5
Taiwan,16,2020/2/6
Taiwan,16,2020/2/7
Taiwan,17,2020/2/8
Taiwan,18,2020/2/9
Taiwan,18,2020/2/10
Taiwan,18,2020/2/11
Taiwan,18,2020/2/12
Taiwan,18,2020/2/13
Taiwan,18,2020/2/14
Taiwan,18,2020/2/15
Taiwan,20,2020/2/16
Taiwan,22,2020/2/17
Taiwan,22,2020/2/18
Taiwan,23,2020/2/19
Taiwan,24,2020/2/20
Taiwan,26,2020/2/21
Taiwan,26,2020/2/22
Taiwan,28,2020/2/23
Taiwan,30,2020/2/24
Taiwan,31,2020/2/25
Taiwan,32,2020/2/26
Taiwan,32,2020/2/27
Taiwan,34,2020/2/28
Taiwan,39,2020/2/29
Taiwan,40,2020/3/1
Taiwan,41,2020/3/2
Taiwan,42,2020/3/3
Taiwan,42,2020/3/4
Taiwan,44,2020/3/5
Taiwan,45,2020/3/6
Taiwan,45,2020/3/7
Taiwan,45,2020/3/8
Taiwan,45,2020/3/9
Taiwan,47,2020/3/10
Taiwan,48,2020/3/11
Taiwan,49,2020/3/12
Taiwan,50,2020/3/13
Taiwan,53,2020/3/14
Taiwan,59,2020/3/15
Taiwan,67,2020/3/16
Taiwan,77,2020/3/17
Taiwan,100,2020/3/18
Taiwan,108,2020/3/19
Taiwan,135,2020/3/20
Taiwan,153,2020/3/21
Taiwan,169,2020/3/22
Taiwan,195,2020/3/23
Taiwan,215,2020/3/24
Taiwan,235,2020/3/25
Taiwan,252,2020/3/26
Taiwan,267,2020/3/27
Taiwan,283,2020/3/28
Taiwan,298,2020/3/29
Taiwan,306,2020/3/30
Taiwan,322,2020/3/31
Taiwan,329,2020/4/1
Taiwan,339,2020/4/2
Taiwan,348,2020/4/3
Taiwan,355,2020/4/4
Taiwan,363,2020/4/5
Taiwan,373,2020/4/6
Taiwan,376,2020/4/7
Taiwan,379,2020/4/8
Taiwan,380,2020/4/9
Taiwan,382,2020/4/10
Taiwan,385,2020/4/11
Taiwan,388,2020/4/12
Taiwan,393,2020/4/13
Taiwan,393,2020/4/14
Taiwan,395,2020/4/15
Taiwan,395,2020/4/16
Taiwan,395,2020/4/17
Taiwan,398,2020/4/18
Taiwan,420,2020/4/19
Taiwan,422,2020/4/20
Taiwan,425,2020/4/21
